"","ID","p1","p2","p3","p4","convergence","sse","transp1","transp2","transp3","transp4"
"1","ID1",24.5133590256115,-1.21732408090951,11.8456670681649,-3.29582462505139,0,0.38815810510723,10.795431741708,0.296021236911375,69.24,0.0370374904084392
"2","ID1",24.5129429190631,-1.06746962661313,2.58171610487971,-3.29583188915432,0,0.388137119767914,10.8081481993058,0.343877556075106,69.24,0.0370372213652739
"3","ID1",24.5149507875761,-1.3929388316346,12.2686348692545,-3.29561406318832,0,0.388199220904482,10.7796953027224,0.248344388792374,70.24,0.0370452899125334
"4","ID1",24.5162929034194,-1.38592075753083,11.8903277184875,-3.29535413940837,0,0.388198108246643,10.7808751214222,0.250093418346893,70.24,0.0370549201158221
"5","ID1",24.5131586443931,-1.07439595823501,11.2847055337252,-3.29584625119026,0,0.388148879325037,10.8076801851654,0.341503975676084,69.24,0.0370366894391892
"6","ID1",24.5131418899587,-1.17837443955741,2.77498132489307,-3.29583833149388,0,0.388153833893869,10.7988272717166,0.307778644967375,69.24,0.0370369827596859
"7","ID1",24.5130817652784,-1.303598579951,10.2472216599706,-3.29593486970578,0,0.388171997285595,10.7873104595655,0.271552828085855,69.24,0.0370334074481762
"8","ID1",24.5155138548321,-1.15897544731303,5.97690955233407,-3.29550191608385,0,0.388154036817648,10.80153175899,0.313807528582271,69.24,0.037049444667499
"9","ID1",25.547851494994,-1.48064101196809,1.09272578890459,-3.0673703800292,0,0.426508533697822,11.1979119443489,0.227491816658926,78.24,0.0465433854929376
"10","ID1",24.5138522291807,-1.07245042428103,16.1258714784435,-3.29570389667861,0,0.38814876118383,10.8081269991018,0.342169029989277,69.24,0.0370419621543158
"11","ID1",24.8996281828267,-1.24093717341864,1.31458597735039,-3.19857150677649,0,0.296102163129632,10.9516234323318,0.289113141784749,73.24,0.040820474119867
"12","ID1",24.5141518933147,-1.11519493467318,6.17976192562424,-3.29570985247499,0,0.388150432656216,10.8047158761964,0.327851363071774,69.24,0.037041741540589
"13","ID1",24.927094544773,-1.13369650574522,1.3348051141808,-3.19543668706963,0,0.296146095133927,10.973618721172,0.321841366405321,73.24,0.0409486397296631
"14","ID1",24.5139706814156,-1.09681898842245,10.1878571736842,-3.29575170211618,0,0.3881496023023,10.8061794459537,0.333931636390055,69.24,0.0370401913894334
"15","ID1",24.8575783107107,-1.46027124201675,1.26036007802228,-3.19839955709791,0,0.29625235239511,10.913288729545,0.232173291036538,75.24,0.0408274937907692
"16","ID1",20.0962507435462,-1.74164855884137,1.90035856653141,-7.47175848886257,0,10.0047705138274,9.01925783158,0.175231283287663,96.24,0.000568926964988659
"17","ID1",24.5125324015209,-1.14682407149057,4.79646078966707,-3.29600817993407,0,0.388152558652254,10.8013370028587,0.317643983695784,69.24,0.0370306926201354
"18","ID1",24.5355351114644,-1.39739402865732,2.02014279903508,-3.2917924625416,0,0.385733708592447,10.7880110833293,0.247240426621332,70.24,0.0371871330777564
"19","ID1",24.9121822529314,-1.16661064086093,1.33276407598942,-3.19851836005852,0,0.296092299876528,10.9644878819676,0.311420671019867,73.24,0.0408226436517438
"20","ID1",24.5130670110546,-1.39511701987502,9.31758250521471,-3.29589411275211,0,0.388199728847105,10.7787115742503,0.247804036673091,70.24,0.0370349168478069
"21","ID1",24.8617078533529,-1.4562223798057,1.26302856246465,-3.19841928181427,0,0.296232441413556,10.9154489434762,0.233115234313504,75.24,0.0408266884879768
"22","ID1",24.513877887588,-1.1501262401556,5.43249354302909,-3.29568241951796,0,0.38815239433444,10.8016066867171,0.316596799626966,69.24,0.0370427577190313
"23","ID1",24.8622134168974,-1.38844161001408,1.28354560871898,-3.201892580706,0,0.296239511555386,10.9222012024003,0.24946376369889,74.24,0.0406851311738394
